angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
0,3,984,132.5422,-68.5776
0,3,992,133.7552,-68.4908
0,3,1000,133.8736,-68.4813
0,3,1008,134.4029,-68.3690
0,3,1016,135.7913,-68.1363
0,3,1024,139.3331,-68.0898
0,3,1032,145.1505,-67.7817
0,3,1040,152.7985,-67.0803
0,3,1048,169.4654,-65.8467
0,3,1056,189.0881,-65.0818
0,3,1064,230.0752,-64.6299
0,3,1072,273.4277,-64.5693
0,3,1080,312.7275,-64.5632
0,3,1088,352.0273,-64.5616
0,3,1096,432.9176,-64.5611
0,4,0,0.0000,-65.0000
0,4,8,0.0699,-64.9855
0,4,16,0.6811,-64.9173
0,4,24,5.5147,-64.6276
0,4,32,14.0905,-64.5433
0,4,40,22.6664,-64.5540
0,4,48,36.8228,-64.5609
0,4,56,100.0000,-64.5618
0,4,64,100.0366,-64.5433
0,4,72,100.0556,-64.5187
0,4,80,100.0783,-64.4755
0,4,88,100.2268,-63.9242
0,4,96,100.3393,-63.2785
0,4,104,100.3939,-62.9194
0,4,112,100.4842,-62.2793
0,4,120,100.5539,-61.7607
0,4,128,100.7276,-60.4295
0,4,136,100.9962,-58.4454
0,4,144,101.0616,-57.9965
0,4,152,101.2036,-57.0656
0,4,160,101.6499,-54.4682
0,4,168,102.0683,-51.9777
0,4,176,102.3932,-48.5485
0,4,184,102.6348,-41.1270
0,4,192,102.6800,-38.4175
0,4,200,102.7061,-36.5925
0,4,208,102.7452,-33.5724
0,4,216,102.8153,-27.6567
0,4,224,102.9000,-20.6334
0,4,232,102.9391,-17.6097
0,4,240,103.0600,-9.2950
0,4,248,103.1206,-5.7355
0,4,256,103.3788,4.9687
0,4,264,103.7102,9.5153
0,4,272,103.7720,9.5154
0,4,280,104.0298,7.5758
0,4,288,104.0739,6.9924
0,4,296,104.4166,0.8344
0,4,304,104.7309,-6.3122
0,4,312,104.8352,-8.8253
0,4,320,105.0100,-13.0900
0,4,328,105.1221,-15.8245
0,4,336,105.5280,-25.3829
0,4,344,106.0612,-36.4007
0,4,352,106.2400,-39.6826
0,4,360,106.4784,-43.8281
0,4,368,106.6119,-46.0668
0,4,376,107.0311,-52.6870
0,4,384,107.4200,-57.7453
0,4,392,107.4702,-58.2898
0,4,400,107.6541,-60.0543
0,4,408,107.9851,-62.4513
0,4,416,108.1294,-63.2462
0,4,424,108.2713,-63.9086
0,4,432,108.3496,-64.2258
0,4,440,108.4004,-64.4116
0,4,448,108.5811,-64.9581
0,4,456,108.6650,-65.1618
0,4,464,109.0321,-65.7780
0,4,472,109.2375,-66.0070
0,4,480,109.3130,-66.0752
0,4,488,109.3758,-66.1223
0,4,496,109.6450,-66.2303
0,4,504,109.7385,-66.2461
0,4,512,110.1000,-66.2526
0,4,520,110.1897,-66.2492
0,4,528,110.8211,-66.2231
0,4,536,110.9897,-66.2380
0,4,544,111.2250,-66.2561
0,4,552,111.2857,-66.2603
0,4,560,111.3508,-66.2625
0,4,568,111.5132,-66.2570
0,4,576,111.5704,-66.2511
0,4,584,111.6333,-66.2402
0,4,592,111.7401,-66.2136
0,4,600,111.9172,-66.1493
0,4,608,112.0206,-66.1034
0,4,616,112.1358,-66.0470
0,4,624,112.2551,-65.9827
0,4,632,112.2932,-65.9599
0,4,640,112.5050,-65.8061
0,4,648,112.5985,-65.7289
0,4,656,113.0595,-65.3592
0,4,664,113.2250,-65.2647
0,4,672,113.3521,-65.1973
0,4,680,113.4290,-65.1554
0,4,688,113.6201,-65.0541
0,4,696,113.7571,-64.9867
0,4,704,113.8430,-64.9459
0,4,712,114.2977,-64.7640
0,4,720,115.3835,-65.0022
0,4,728,115.7092,-65.2300
0,4,736,115.8907,-65.3688
0,4,744,116.0688,-65.5001
0,4,752,116.2200,-65.5999
0,4,760,116.2600,-65.6238
0,4,768,116.3358,-65.6653
0,4,776,116.7989,-65.8190
0,4,784,117.6050,-66.0920
0,4,792,117.7026,-66.1344
0,4,800,117.7882,-66.1675
