b2gnmda_ns,direction,t_ms,v_mv
0.0,PD,173.75,-53.61650554694425
0.0,PD,174.0,-53.87580868098004
0.0,PD,174.25,-54.01607679978556
0.0,PD,174.5,-54.16927709543134
0.0,PD,174.75,-54.38275834038055
0.0,PD,175.0,-54.64204189648492
0.0,PD,175.25,-53.74685018474494
0.0,PD,175.5,-53.50268664948113
0.0,PD,175.75,-53.55372611835769
0.0,PD,176.0,-53.75031970860517
0.0,PD,176.25,-53.55379774543816
0.0,PD,176.5,-53.60530865128237
0.0,PD,176.75,-53.812642422783945
0.0,PD,177.0,-54.10015205618592
0.0,PD,177.25,-53.95055806535975
0.0,PD,177.5,-53.98754099564125
0.0,PD,177.75,-54.16930579882218
0.0,PD,178.0,-54.430903892225174
0.0,PD,178.25,-54.14213597363709
0.0,PD,178.5,-54.09433568588132
0.0,PD,178.75,-54.24390055073479
0.0,PD,179.0,-54.49563843968435
0.0,PD,179.25,-54.205334436942024
0.0,PD,179.5,-54.158185219026954
0.0,PD,179.75,-54.280832377998664
0.0,PD,180.0,-54.49925441356115
0.0,PD,180.25,-54.40023693599699
0.0,PD,180.5,-54.42965369845064
0.0,PD,180.75,-54.584107445371345
0.0,PD,181.0,-54.815435470072806
0.0,PD,181.25,-54.98083737699802
0.0,PD,181.5,-55.11761311410641
0.0,PD,181.75,-55.29735955162997
0.0,PD,182.0,-55.51927401971344
0.0,PD,182.25,-55.384686421532436
0.0,PD,182.5,-55.297453346622866
0.0,PD,182.75,-55.36249654111481
0.0,PD,183.0,-55.53026420355126
0.0,PD,183.25,-55.12746325136915
0.0,PD,183.5,-55.067026352269124
0.0,PD,183.75,-55.185254318948026
0.0,PD,184.0,-55.394319144445404
0.0,PD,184.25,-54.99396084669256
0.0,PD,184.5,-54.81640930112317
0.0,PD,184.75,-54.85802201712721
0.0,PD,185.0,-55.016312867914245
0.0,PD,185.25,-53.92089477868283
0.0,PD,185.5,-53.62676663694144
0.0,PD,185.75,-53.694890245892005
0.0,PD,186.0,-53.91811093605621
0.0,PD,186.25,-53.301079611062015
0.0,PD,186.5,-53.21862856839788
0.0,PD,186.75,-53.37352869377067
0.0,PD,187.0,-53.64708713675686
0.0,PD,187.25,-53.086204873208374
0.0,PD,187.5,-52.92406053046528
0.0,PD,187.75,-53.034843333561525
0.0,PD,188.0,-53.28103052443268
0.0,PD,188.25,-53.32698634066376
0.0,PD,188.5,-53.43821368000277
0.0,PD,188.75,-53.66336162958066
0.0,PD,189.0,-53.9590580096752
0.0,PD,189.25,-53.41164682971268
0.0,PD,189.5,-53.221086774639865
0.0,PD,189.75,-53.28291646384148
0.0,PD,190.0,-53.483444547730116
0.0,PD,190.25,-53.45860816029676
0.0,PD,190.5,-53.511476347564496
0.0,PD,190.75,-53.69670605191365
0.0,PD,191.0,-53.962502920042546
0.0,PD,191.25,-53.50392787001522
0.0,PD,191.5,-53.3343366260908
0.0,PD,191.75,-53.4027429979255
0.0,PD,192.0,-53.60376665690105
0.0,PD,192.25,-52.9846797362454
0.0,PD,192.5,-52.81966860681593
0.0,PD,192.75,-52.937922392171316
0.0,PD,193.0,-53.2049479651219
0.0,PD,193.25,-53.2070365257371
0.0,PD,193.5,-53.251686267620244
0.0,PD,193.75,-53.43519903213748
0.0,PD,194.0,-53.70893720137139
0.0,PD,194.25,-53.72131141322596
0.0,PD,194.5,-53.71123006138576
0.0,PD,194.75,-53.83916316741026
0.0,PD,195.0,-54.0667567217121
0.0,PD,195.25,-53.414230425555296
0.0,PD,195.5,-53.240797367362944
0.0,PD,195.75,-53.31540877218384
0.0,PD,196.0,-53.52845421970383
0.0,PD,196.25,-53.58751981850106
0.0,PD,196.5,-53.67019038560703
0.0,PD,196.75,-53.867739474186834
0.0,PD,197.0,-54.14093026247568
0.0,PD,197.25,-53.64512989167247
0.0,PD,197.5,-53.51653505517664
0.0,PD,197.75,-53.625654829010145
0.0,PD,198.0,-53.850193496789146
0.0,PD,198.25,-53.45989341706219
0.0,PD,198.5,-53.42439078496862
0.0,PD,198.75,-53.59360852691901
0.0,PD,199.0,-53.86129350178769
0.0,PD,199.25,-53.97326680195011
0.0,PD,199.5,-54.05247090436334
0.0,PD,199.75,-54.22790244616109
0.0,PD,200.0,-54.47317470831684
0.0,PD,200.25,-54.097834859711334
0.0,PD,200.5,-53.954836864564406
0.0,PD,200.75,-54.03761539275711
0.0,PD,201.0,-54.24913580594077
0.0,PD,201.25,-54.39961707138184
0.0,PD,201.5,-54.5677964674337
0.0,PD,201.75,-54.79391296121277
0.0,PD,202.0,-55.06629502131005
0.0,PD,202.25,-54.855551182300225
0.0,PD,202.5,-54.85135008071883
0.0,PD,202.75,-54.982783480721835
0.0,PD,203.0,-55.18789223108295
0.0,PD,203.25,-54.79716315442196
0.0,PD,203.5,-54.66586134431594
0.0,PD,203.75,-54.723382701698874
0.0,PD,204.0,-54.89377315653254
0.0,PD,204.25,-54.551477596355
0.0,PD,204.5,-54.38454085947024
0.0,PD,204.75,-54.41865146594328
0.0,PD,205.0,-54.58386933354378
0.0,PD,205.25,-53.8185726833231
0.0,PD,205.5,-53.56915434343382
0.0,PD,205.75,-53.621741647447706
0.0,PD,206.0,-53.82694657265724
0.0,PD,206.25,-53.82080238824909
0.0,PD,206.5,-53.75882771859022
0.0,PD,206.75,-53.81902734115817
0.0,PD,207.0,-53.99177395654372
0.0,PD,207.25,-53.309099357252514
0.0,PD,207.5,-53.081897875069494
0.0,PD,207.75,-53.15549066006719
0.0,PD,208.0,-53.383871082376864
0.0,PD,208.25,-53.315766192913124
0.0,PD,208.5,-53.32865709499353
0.0,PD,208.75,-53.49106502368899
0.0,PD,209.0,-53.748135570577325
0.0,PD,209.25,-53.58073713837041
0.0,PD,209.5,-53.52541710738802
0.0,PD,209.75,-53.6487059448741
0.0,PD,210.0,-53.8795164662648
0.0,PD,210.25,-53.80362155285405
0.0,PD,210.5,-53.89886073170921
0.0,PD,210.75,-54.11374177784991
0.0,PD,211.0,-54.391390522249054
0.0,PD,211.25,-54.531457575383584
0.0,PD,211.5,-54.67243905591031
0.0,PD,211.75,-54.88893628378071
0.0,PD,212.0,-55.15556934011497
0.0,PD,212.25,-54.97738642642573
0.0,PD,212.5,-54.89291079006215
0.0,PD,212.75,-54.98284532321151
0.0,PD,213.0,-55.17550129098417
0.0,PD,213.25,-54.99048389097502
0.0,PD,213.5,-55.07347128378249
0.0,PD,213.75,-55.25992342057263
0.0,PD,214.0,-55.50188969598158
0.0,PD,214.25,-55.378173764420076
0.0,PD,214.5,-55.430028571279486
0.0,PD,214.75,-55.584381126437265
0.0,PD,215.0,-55.79966945314775
0.0,PD,215.25,-55.43324395636879
0.0,PD,215.5,-55.34056492580376
0.0,PD,215.75,-55.43201664757116
0.0,PD,216.0,-55.61307690503586
0.0,PD,216.25,-55.07936776519062
0.0,PD,216.5,-54.898515140195265
0.0,PD,216.75,-54.95234820047206
0.0,PD,217.0,-55.12298120834355
0.0,PD,217.25,-55.0698882537192
0.0,PD,217.5,-55.098312760543415
0.0,PD,217.75,-55.250531793986006
0.0,PD,218.0,-55.47127622418152
0.0,PD,218.25,-55.11410753779611
0.0,PD,218.5,-55.04200178824858
0.0,PD,218.75,-55.14625448178705
0.0,PD,219.0,-55.34171852519742
0.0,PD,219.25,-55.290317365970225
0.0,PD,219.5,-55.31623252230046
0.0,PD,219.75,-55.45091816461317
0.0,PD,220.0,-55.652151785244946
0.0,PD,220.25,-55.52662475570086
0.0,PD,220.5,-55.563463894857115
0.0,PD,220.75,-55.69518354208165
0.0,PD,221.0,-55.88505396891093
0.0,PD,221.25,-55.78648796424948
0.0,PD,221.5,-55.76756630224307
0.0,PD,221.75,-55.8735887528347
0.0,PD,222.0,-56.05012709696707
0.0,PD,222.25,-55.806879390520265
0.0,PD,222.5,-55.8257988096708
0.0,PD,222.75,-55.96393505135445
0.0,PD,223.0,-56.15568199179141
0.0,PD,223.25,-55.85841599478626
0.0,PD,223.5,-55.664193027638575
0.0,PD,223.75,-55.65507143056796
0.0,PD,224.0,-55.76346374362145
0.0,PD,224.25,-55.492496289900174
0.0,PD,224.5,-55.436388583458964
0.0,PD,224.75,-55.53936571484396
0.0,PD,225.0,-55.71199622712455
0.0,PD,225.25,-55.29981634920432
0.0,PD,225.5,-55.195317161157526
0.0,PD,225.75,-55.271057528981615
0.0,PD,226.0,-55.4408404786575
0.0,PD,226.25,-55.16809294329719
0.0,PD,226.5,-55.16860272739383
0.0,PD,226.75,-55.29057612555312
0.0,PD,227.0,-55.48330939353184
0.0,PD,227.25,-54.850478798892986
0.0,PD,227.5,-54.68387008854411
0.0,PD,227.75,-54.75145823899223
0.0,PD,228.0,-54.928062790158975
0.0,PD,228.25,-54.903914909965835
0.0,PD,228.5,-54.90209842315144
0.0,PD,228.75,-54.998605032308745
0.0,PD,229.0,-55.17061190564344
0.0,PD,229.25,-54.93351983188146
0.0,PD,229.5,-54.834706247114696
0.0,PD,229.75,-54.92254210403846
0.0,PD,230.0,-55.112344496477746
0.0,PD,230.25,-55.172496104907054
0.0,PD,230.5,-55.225274992293265
0.0,PD,230.75,-55.3676122828971
0.0,PD,231.0,-55.56455741798757
0.0,PD,231.25,-55.62218384985387
0.0,PD,231.5,-55.6534613641743
0.0,PD,231.75,-55.76347981250492
0.0,PD,232.0,-55.930246815940116
0.0,PD,232.25,-55.99508419104409
0.0,PD,232.5,-55.97890898868348
0.0,PD,232.75,-56.0291171508506
0.0,PD,233.0,-56.146652698266415
0.0,PD,233.25,-56.062954998381976
0.0,PD,233.5,-56.034164061287
0.0,PD,233.75,-56.10060065246624
0.0,PD,234.0,-56.232854209368
0.0,PD,234.25,-55.808468854831595
0.0,PD,234.5,-55.591017335426656
0.0,PD,234.75,-55.60358117927018
0.0,PD,235.0,-55.729792325648766
0.0,PD,235.25,-55.65312364378962
0.0,PD,235.5,-55.70964148305635
0.0,PD,235.75,-55.85979813105307
0.0,PD,236.0,-56.056872141943344
0.0,PD,236.25,-55.81279364956099
0.0,PD,236.5,-55.7941412619552
0.0,PD,236.75,-55.899152548816524
0.0,PD,237.0,-56.067081807666156
0.0,PD,237.25,-55.0358901008498
0.0,PD,237.5,-54.771696843324925
0.0,PD,237.75,-54.82180085371958
0.0,PD,238.0,-55.00970405012312
0.0,PD,238.25,-54.83121301057153
0.0,PD,238.5,-54.832250444828
0.0,PD,238.75,-54.988369560972146
0.0,PD,239.0,-55.215190177083834
0.0,PD,239.25,-55.32262982421863
0.0,PD,239.5,-55.41991726863089
0.0,PD,239.75,-55.5779357707624
0.0,PD,240.0,-55.77599335404461
0.0,PD,240.25,-55.48312457280895
0.0,PD,240.5,-55.39444725782157
0.0,PD,240.75,-55.48008974792088
0.0,PD,241.0,-55.653253606238195
0.0,PD,241.25,-55.31060610844432
0.0,PD,241.5,-55.19766370857487
0.0,PD,241.75,-55.258815514735296
0.0,PD,242.0,-55.42694090001656
0.0,PD,242.25,-55.45227594122858
0.0,PD,242.5,-55.506640986229996
0.0,PD,242.75,-55.64994003069421
0.0,PD,243.0,-55.85120695005661
0.0,PD,243.25,-55.40685892712863
0.0,PD,243.5,-55.26838042800445
0.0,PD,243.75,-55.315248483960744
0.0,PD,244.0,-55.45955035792952
0.0,PD,244.25,-55.256475806030494
0.0,PD,244.5,-55.14426352182745
0.0,PD,244.75,-55.20159675769978
0.0,PD,245.0,-55.3606553597874
0.0,PD,245.25,-55.343896089612315
0.0,PD,245.5,-55.32440989237655
0.0,PD,245.75,-55.421645558085466
0.0,PD,246.0,-55.59580203954615
0.0,PD,246.25,-55.04705068404713
0.0,PD,246.5,-55.021188723611075
0.0,PD,246.75,-55.167192012165245
0.0,PD,247.0,-55.38454759499233
0.0,PD,247.25,-55.08860529018548
0.0,PD,247.5,-54.89205497697488
0.0,PD,247.75,-54.88571850652734
0.0,PD,248.0,-55.00668024261348
0.0,PD,248.25,-54.44086485336397
0.0,PD,248.5,-54.179687097675064
0.0,PD,248.75,-54.19367198636342
0.0,PD,249.0,-54.35275437953568
0.0,PD,249.25,-54.234350405884165
0.0,PD,249.5,-54.26508641632478
0.0,PD,249.75,-54.42726356078159
0.0,PD,250.0,-54.66442010436029
0.0,PD,250.25,-54.067886027834795
0.0,PD,250.5,-53.87069093906228
0.0,PD,250.75,-53.93880771735904
0.0,PD,251.0,-54.142191039899245
0.0,PD,251.25,-54.09010078461334
0.0,PD,251.5,-54.179811994881895
0.0,PD,251.75,-54.3930545330796
0.0,PD,252.0,-54.668112768769916
0.0,PD,252.25,-54.47760926551883
0.0,PD,252.5,-54.50142191789896
0.0,PD,252.75,-54.66710119695506
0.0,PD,253.0,-54.90471239025548
0.0,PD,253.25,-54.702147559620954
0.0,PD,253.5,-54.744490441546446
0.0,PD,253.75,-54.90715950688161
0.0,PD,254.0,-55.1335103118828
0.0,PD,254.25,-55.316272019828524
0.0,PD,254.5,-55.452230012891306
0.0,PD,254.75,-55.6241971351957
0.0,PD,255.0,-55.82570943615398
0.0,PD,255.25,-55.776398687822585
0.0,PD,255.5,-55.706447284504684
0.0,PD,255.75,-55.73571189432761
0.0,PD,256.0,-55.844808980008715
0.0,PD,256.25,-55.861747060825486
0.0,PD,256.5,-55.86812774188883
0.0,PD,256.75,-55.95135949224816
0.0,PD,257.0,-56.08955980159033
0.0,PD,257.25,-55.557535100066836
0.0,PD,257.5,-55.33530130344677
0.0,PD,257.75,-55.32820140101742
0.0,PD,258.0,-55.44344526447388
0.0,PD,258.25,-55.12950331260364
0.0,PD,258.5,-54.92465516980504
0.0,PD,258.75,-54.9396766745657
0.0,PD,259.0,-55.082821613191
0.0,PD,259.25,-54.82749897550619
0.0,PD,259.5,-54.87049361193006
0.0,PD,259.75,-55.04056313414017
0.0,PD,260.0,-55.27385783754767
0.0,PD,260.25,-55.024786768073255
0.0,PD,260.5,-55.065707496729075
0.0,PD,260.75,-55.256843366865915
0.0,PD,261.0,-55.510502529616744
0.0,PD,261.25,-55.54481988916914
0.0,PD,261.5,-55.62259452709854
0.0,PD,261.75,-55.77952856913933
0.0,PD,262.0,-55.97965950193061
0.0,PD,262.25,-55.78642991679538
0.0,PD,262.5,-55.7169422430625
0.0,PD,262.75,-55.79357951287464
0.0,PD,263.0,-55.953626330543806
0.0,PD,263.25,-55.92348065641967
0.0,PD,263.5,-55.91922691734599
0.0,PD,263.75,-56.01192589224865
0.0,PD,264.0,-56.16641133213324
0.0,PD,264.25,-56.01824964121906
0.0,PD,264.5,-55.942625986446636
0.0,PD,264.75,-55.99806124572075
0.0,PD,265.0,-56.134062349245184
0.0,PD,265.25,-55.491477632107724
0.0,PD,265.5,-55.31031225553938
0.0,PD,265.75,-55.34897080102794
0.0,PD,266.0,-55.496942670669206
0.0,PD,266.25,-55.56226765865707
0.0,PD,266.5,-55.61406138581724
0.0,PD,266.75,-55.75157335692693
0.0,PD,267.0,-55.93965038918627
0.0,PD,267.25,-56.15722590057819
0.0,PD,267.5,-56.38010371839818
0.0,PD,267.75,-56.60638267841737
0.0,PD,268.0,-56.833955506094924
0.0,PD,268.25,-56.8409495905342
0.0,PD,268.5,-56.90033110286768
0.0,PD,268.75,-57.01366910182148
0.0,PD,269.0,-57.159355144419806
0.0,PD,269.25,-56.9793016083422
0.0,PD,269.5,-56.904584767657
0.0,PD,269.75,-56.93794366288809
0.0,PD,270.0,-57.032661421726196
0.0,PD,270.25,-56.815356510296056
0.0,PD,270.5,-56.67471098473386
0.0,PD,270.75,-56.66574380255254
0.0,PD,271.0,-56.74176249582271
0.0,PD,271.25,-56.50882521981983
0.0,PD,271.5,-56.37168814631279
0.0,PD,271.75,-56.376231255250175
0.0,PD,272.0,-56.46931777078807
0.0,PD,272.25,-56.12664901457038
0.0,PD,272.5,-55.93695765050367
0.0,PD,272.75,-55.931151473165386
0.0,PD,273.0,-56.03575329592641
0.0,PD,273.25,-55.90726198080561
0.0,PD,273.5,-55.8797887063159
0.0,PD,273.75,-55.98178766502465
0.0,PD,274.0,-56.15012116132647
0.0,PD,274.25,-56.025232107462564
0.0,PD,274.5,-55.9490877916793
0.0,PD,274.75,-55.99040115698323
0.0,PD,275.0,-56.11265833968349
0.0,PD,275.25,-55.30063597618002
0.0,PD,275.5,-55.09090384907475
0.0,PD,275.75,-55.14359216141169
0.0,PD,276.0,-55.310202581576036
0.0,PD,276.25,-55.13261399384431
0.0,PD,276.5,-55.110010497927796
0.0,PD,276.75,-55.2125026603698
0.0,PD,277.0,-55.39454752288854
0.0,PD,277.25,-55.217870443483854
0.0,PD,277.5,-55.23916542249738
0.0,PD,277.75,-55.391243476383565
0.0,PD,278.0,-55.60852160702385
0.0,PD,278.25,-55.408837333013146
0.0,PD,278.5,-55.41097869359698
0.0,PD,278.75,-55.56302692997899
0.0,PD,279.0,-55.7815601112025
0.0,PD,279.25,-55.47254076242589
0.0,PD,279.5,-55.47820499851313
0.0,PD,279.75,-55.61440308441113
0.0,PD,280.0,-55.81159708047823
0.0,PD,280.25,-55.53044431881078
0.0,PD,280.5,-55.471945261771104
0.0,PD,280.75,-55.56276388713769
0.0,PD,281.0,-55.73361523982938
0.0,PD,281.25,-55.5183913517234
0.0,PD,281.5,-55.561473926338074
0.0,PD,281.75,-55.725158055442115
0.0,PD,282.0,-55.93798516907695
0.0,PD,282.25,-56.11988823461385
0.0,PD,282.5,-56.27477285641882
0.0,PD,282.75,-56.44846964324763
0.0,PD,283.0,-56.64080903914538
0.0,PD,283.25,-56.35887178386013
0.0,PD,283.5,-56.35946778616739
0.0,PD,283.75,-56.487777945668974
0.0,PD,284.0,-56.671415310758235
0.0,PD,284.25,-55.6055194930913
0.0,PD,284.5,-55.29838765347019
0.0,PD,284.75,-55.31469099693613
0.0,PD,285.0,-55.46875046880903
0.0,PD,285.25,-55.046132354809224
0.0,PD,285.5,-54.94552478624769
0.0,PD,285.75,-55.026674173869374
0.0,PD,286.0,-55.20149080420228
0.0,PD,286.25,-55.08829778747623
0.0,PD,286.5,-55.17359157040879
0.0,PD,286.75,-55.35410531541358
0.0,PD,287.0,-55.58027669951446
0.0,PD,287.25,-55.83187058397748
0.0,PD,287.5,-56.06325696419367
0.0,PD,287.75,-56.28938602067318
0.0,PD,288.0,-56.516195858675374
0.0,PD,288.25,-56.47713385862961
0.0,PD,288.5,-56.47836865745894
0.0,PD,288.75,-56.56421291862005
0.0,PD,289.0,-56.70157490385352
0.0,PD,289.25,-55.7082769730095
0.0,PD,289.5,-55.410569319523
0.0,PD,289.75,-55.40444351353316
0.0,PD,290.0,-55.524422400065156
0.0,PD,290.25,-55.5040348478837
0.0,PD,290.5,-55.540736607296296
0.0,PD,290.75,-55.656822772006386
0.0,PD,291.0,-55.83242313233492
0.0,PD,291.25,-55.62115226276616
0.0,PD,291.5,-55.63667028917882
0.0,PD,291.75,-55.76792334837092
0.0,PD,292.0,-55.95831987605465
0.0,PD,292.25,-56.09732068165113
0.0,PD,292.5,-56.20431106702157
0.0,PD,292.75,-56.33790450618096
0.0,PD,293.0,-56.49943741686116
0.0,PD,293.25,-56.426500931497756
0.0,PD,293.5,-56.42346841977137
0.0,PD,293.75,-56.520109397694185
0.0,PD,294.0,-56.66896887169411
0.0,PD,294.25,-56.49455833454905
0.0,PD,294.5,-56.389089419580316
0.0,PD,294.75,-56.41316390198188
0.0,PD,295.0,-56.513576217145236
0.0,PD,295.25,-55.940484802466564
0.0,PD,295.5,-55.61649936602594
0.0,PD,295.75,-55.53381769345623
0.0,PD,296.0,-55.58864863123446
0.0,PD,296.25,-54.0277736393104
0.0,PD,296.5,-53.51042566247381
0.0,PD,296.75,-53.406344229524194
0.0,PD,297.0,-53.51301619259534
0.0,PD,297.25,-53.42952850635701
0.0,PD,297.5,-53.4237932937162
0.0,PD,297.75,-53.5838262690069
0.0,PD,298.0,-53.840418108458316
0.0,PD,298.25,-53.95697360272938
0.0,PD,298.5,-54.100363483156265
0.0,PD,298.75,-54.33197645673501
0.0,PD,299.0,-54.612313595082625
0.0,PD,299.25,-54.880753829103924
0.0,PD,299.5,-55.09121098328616
0.0,PD,299.75,-55.31616255456525
0.0,PD,300.0,-55.56159079512996
0.0,PD,300.25,-54.88857278553928
0.0,PD,300.5,-54.78663318504587
0.0,PD,300.75,-54.919832148138816
0.0,PD,301.0,-55.14697710285373
0.0,PD,301.25,-55.394422328761486
0.0,PD,301.5,-55.62453704932299
0.0,PD,301.75,-55.86856079320378
0.0,PD,302.0,-56.12164833644268
0.0,PD,302.25,-55.66142105212536
0.0,PD,302.5,-55.56504354308921
0.0,PD,302.75,-55.63774737678739
0.0,PD,303.0,-55.79502319794963
0.0,PD,303.25,-55.4526755968348
0.0,PD,303.5,-55.332086242345454
0.0,PD,303.75,-55.40436097334836
0.0,PD,304.0,-55.576688523253566
0.0,PD,304.25,-55.60856493999007
0.0,PD,304.5,-55.6146970417731
0.0,PD,304.75,-55.69872966820559
0.0,PD,305.0,-55.85107595972314
0.0,PD,305.25,-55.361806536349874
0.0,PD,305.5,-55.21274107539733
0.0,PD,305.75,-55.28025363402052
0.0,PD,306.0,-55.44848825186073
0.0,PD,306.25,-55.479023826595366
0.0,PD,306.5,-55.52580985029753
0.0,PD,306.75,-55.660695749160006
0.0,PD,307.0,-55.85090824227033
0.0,PD,307.25,-55.68781628721445
0.0,PD,307.5,-55.78281989860489
0.0,PD,307.75,-55.96874885191962
0.0,PD,308.0,-56.190043676410454
0.0,PD,308.25,-56.16399500360513
0.0,PD,308.5,-56.2448101988578
0.0,PD,308.75,-56.39927364324106
0.0,PD,309.0,-56.59190098217445
0.0,PD,309.25,-56.71088388270145
0.0,PD,309.5,-56.80092543563902
0.0,PD,309.75,-56.92882240511112
0.0,PD,310.0,-57.08445997146688
0.0,PD,310.25,-57.08829834425771
0.0,PD,310.5,-57.0134379610953
0.0,PD,310.75,-57.006544881499806
0.0,PD,311.0,-57.06669762847161
0.0,PD,311.25,-56.41139584695079
0.0,PD,311.5,-56.1551404218643
0.0,PD,311.75,-56.138740988586854
0.0,PD,312.0,-56.235028276777854
0.0,PD,312.25,-55.38317027471381
0.0,PD,312.5,-55.21601303963407
0.0,PD,312.75,-55.27088732955313
0.0,PD,313.0,-55.42907975591721
0.0,PD,313.25,-55.24379446237803
0.0,PD,313.5,-55.15959896127132
0.0,PD,313.75,-55.22372663139925
0.0,PD,314.0,-55.377447427681744
0.0,PD,314.25,-55.46666035677631
0.0,PD,314.5,-55.613772774468664
0.0,PD,314.75,-55.80711523181731
0.0,PD,315.0,-56.02765791258123
0.0,PD,315.25,-55.747520168131146
0.0,PD,315.5,-55.740718317241104
0.0,PD,315.75,-55.8560587893493
0.0,PD,316.0,-56.033281273414154
0.0,PD,316.25,-54.980300534845206
0.0,PD,316.5,-54.61283410872196
0.0,PD,316.75,-54.578674701379555
0.0,PD,317.0,-54.70147322704301
0.0,PD,317.25,-54.85593267766381
0.0,PD,317.5,-55.02919709075204
0.0,PD,317.75,-55.24369840472025
0.0,PD,318.0,-55.48194728997104
0.0,PD,318.25,-55.222772990177056
0.0,PD,318.5,-55.19893096925476
0.0,PD,318.75,-55.317891336901575
0.0,PD,319.0,-55.51101058940357
0.0,PD,319.25,-55.16744278721763
0.0,PD,319.5,-55.17807289622602
0.0,PD,319.75,-55.328450584988104
0.0,PD,320.0,-55.53842653728784
0.0,PD,320.25,-55.36671366539722
0.0,PD,320.5,-55.35937414814639
0.0,PD,320.75,-55.463347682673515
0.0,PD,321.0,-55.632737578956814
0.0,PD,321.25,-55.43964686864254
0.0,PD,321.5,-55.40007878063492
0.0,PD,321.75,-55.4950178762723
0.0,PD,322.0,-55.66767129840521
0.0,PD,322.25,-54.59711149028295
0.0,PD,322.5,-54.273361218162506
0.0,PD,322.75,-54.248832653869215
0.0,PD,323.0,-54.38067983506514
0.0,PD,323.25,-54.41654022929009
0.0,PD,323.5,-54.512556040375685
0.0,PD,323.75,-54.695433197797705
0.0,PD,324.0,-54.93601708180913
0.0,PD,324.25,-54.439395097565345
0.0,PD,324.5,-54.26906670876125
0.0,PD,324.75,-54.33551659032903
0.0,PD,325.0,-54.53130650689676
0.0,PD,325.25,-54.70256227222755
0.0,PD,325.5,-54.89021411779454
0.0,PD,325.75,-55.13009090739348
0.0,PD,326.0,-55.40542149989911
0.0,PD,326.25,-55.4237582745539
0.0,PD,326.5,-55.36716307149268
0.0,PD,326.75,-55.41318336367504
0.0,PD,327.0,-55.540591733550876
0.0,PD,327.25,-55.51531524334988
0.0,PD,327.5,-55.53808205418719
0.0,PD,327.75,-55.64238125768992
0.0,PD,328.0,-55.80809033821837
0.0,PD,328.25,-55.442088418325085
0.0,PD,328.5,-55.334598669907535
0.0,PD,328.75,-55.395545849447
0.0,PD,329.0,-55.54479345487286
0.0,PD,329.25,-55.5176315552922
0.0,PD,329.5,-55.55975660972889
0.0,PD,329.75,-55.7013398615782
0.0,PD,330.0,-55.89567087345286
0.0,PD,330.25,-55.99547838628173
0.0,PD,330.5,-56.090954523895725
0.0,PD,330.75,-56.23090113603267
0.0,PD,331.0,-56.40169877076496
0.0,PD,331.25,-55.67706462235255
0.0,PD,331.5,-55.47205724104395
0.0,PD,331.75,-55.46204590286877
0.0,PD,332.0,-55.559702319936704
0.0,PD,332.25,-54.948137814353395
0.0,PD,332.5,-54.69369914153012
0.0,PD,332.75,-54.684941442413596
0.0,PD,333.0,-54.81013638321277
0.0,PD,333.25,-54.566078392985396
0.0,PD,333.5,-54.57597628595383
0.0,PD,333.75,-54.72092535286855
0.0,PD,334.0,-54.937582269048356
0.0,PD,334.25,-54.519440296735695
0.0,PD,334.5,-54.412525748336556
0.0,PD,334.75,-54.51263023305283
0.0,PD,335.0,-54.71312113683367
0.0,PD,335.25,-54.09783193828938
0.0,PD,335.5,-53.915073137214605
0.0,PD,335.75,-53.989901205448334
0.0,PD,336.0,-54.19288573990937
0.0,PD,336.25,-54.206120169230154
0.0,PD,336.5,-54.42307191381181
0.0,PD,336.75,-54.69935689899963
0.0,PD,337.0,-55.00006488377552
0.0,PD,337.25,-54.98762929489948
0.0,PD,337.5,-55.089293326525514
0.0,PD,337.75,-55.27971475407325
0.0,PD,338.0,-55.519528888194465
0.0,PD,338.25,-55.28329748038705
0.0,PD,338.5,-55.29932770140905
0.0,PD,338.75,-55.43897218606837
0.0,PD,339.0,-55.6368193109342
0.0,PD,339.25,-55.71534121699575
0.0,PD,339.5,-55.7785085693246
0.0,PD,339.75,-55.892510701624865
0.0,PD,340.0,-56.05292274247309
0.0,PD,340.25,-55.649159889889006
0.0,PD,340.5,-55.598556422379794
0.0,PD,340.75,-55.67628787210345
0.0,PD,341.0,-55.82816175167257
0.0,PD,341.25,-55.902521033133645
0.0,PD,341.5,-55.92761586813679
0.0,PD,341.75,-55.99511155885067
0.0,PD,342.0,-56.11817502143715
0.0,PD,342.25,-56.10918946897007
0.0,PD,342.5,-56.094702981361934
0.0,PD,342.75,-56.15372746379535
0.0,PD,343.0,-56.269620392700816
0.0,PD,343.25,-56.158434944753736
0.0,PD,343.5,-56.06945329170186
0.0,PD,343.75,-56.08488465226979
0.0,PD,344.0,-56.17968404207977
0.0,PD,344.25,-56.205258834844365
0.0,PD,344.5,-56.20891284789236
0.0,PD,344.75,-56.27567038739525
0.0,PD,345.0,-56.391695329131075
0.0,PD,345.25,-56.02068466148669
0.0,PD,345.5,-55.82951584258404
0.0,PD,345.75,-55.82290956387138
0.0,PD,346.0,-55.91993718763192
0.0,PD,346.25,-55.04960564930092
0.0,PD,346.5,-54.776082206732525
0.0,PD,346.75,-54.797880867057174
0.0,PD,347.0,-54.95656946752458
