gaba_base_ns,angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
0.250000,0,10,200,106.5350,-66.7200
0.250000,0,10,208,107.4414,-66.7929
0.250000,0,10,216,108.0016,-66.8256
0.250000,0,10,224,108.3950,-66.8442
0.250000,0,10,232,109.1734,-66.8728
0.250000,0,10,240,109.3500,-66.8780
0.250000,0,10,248,110.1000,-66.8955
0.250000,0,10,256,111.2250,-66.9120
0.250000,0,10,264,111.5638,-66.9151
0.250000,0,10,272,111.9950,-66.9182
0.250000,0,10,280,112.2850,-66.9197
0.250000,0,10,288,113.2050,-66.9227
0.250000,0,10,296,113.6200,-66.9232
0.250000,0,10,304,115.6950,-66.9218
0.250000,0,10,312,116.2406,-66.9206
0.250000,0,10,320,117.7350,-66.9169
0.250000,0,10,328,119.3500,-66.9127
0.250000,0,10,336,120.8750,-66.9092
0.250000,0,10,344,122.1700,-66.9065
0.250000,0,10,352,127.2946,-66.8990
0.250000,0,10,360,133.7550,-66.8944
0.250000,0,10,368,159.9524,-66.8916
0.250000,0,10,376,1365.7576,-66.8916
0.250000,0,10,384,1399.2418,-66.8827
0.250000,0,10,392,1399.8223,-66.6900
0.250000,0,10,400,1401.0493,-66.0614
0.250000,0,10,408,1404.5786,-65.0396
0.250000,0,10,416,1413.1232,-64.4917
0.250000,0,10,424,1429.3252,-64.5474
0.250000,0,10,432,1463.9508,-64.5628
0.250000,0,10,440,1484.7273,-64.5604
0.250000,30,1001,0,0.0000,-65.0000
0.250000,30,1001,8,0.0690,-64.9856
0.250000,30,1001,16,0.6695,-64.9185
0.250000,30,1001,24,5.3223,-64.6335
0.250000,30,1001,32,18.4415,-64.5479
0.250000,30,1001,40,36.9991,-64.5621
0.250000,30,1001,48,55.5567,-64.5589
0.250000,30,1001,56,68.9451,-64.5650
0.250000,30,1001,64,81.5952,-64.5598
0.250000,30,1001,72,95.0344,-64.5613
0.250000,30,1001,80,100.0047,-64.5653
0.250000,30,1001,88,100.0963,-64.5666
0.250000,30,1001,96,100.1297,-64.5675
0.250000,30,1001,104,100.3847,-64.5984
0.250000,30,1001,112,100.6190,-64.6829
0.250000,30,1001,120,101.3357,-65.1296
0.250000,30,1001,128,101.8459,-65.4153
0.250000,30,1001,136,101.9823,-65.4837
0.250000,30,1001,144,102.5798,-65.7510
0.250000,30,1001,152,103.2241,-65.9836
0.250000,30,1001,160,103.5613,-66.0862
0.250000,30,1001,168,103.9164,-66.1814
0.250000,30,1001,176,104.6317,-66.3405
0.250000,30,1001,184,104.9993,-66.4073
0.250000,30,1001,192,105.9190,-66.5398
0.250000,30,1001,200,107.1630,-66.6593
0.250000,30,1001,208,107.6140,-66.6891
0.250000,30,1001,216,108.0499,-66.7131
0.250000,30,1001,224,108.2918,-66.7247
0.250000,30,1001,232,108.5153,-66.7343
0.250000,30,1001,240,109.1902,-66.7582
0.250000,30,1001,248,110.4706,-66.7878
0.250000,30,1001,256,110.8394,-66.7931
0.250000,30,1001,264,111.1750,-66.7970
0.250000,30,1001,272,112.0738,-66.8044
0.250000,30,1001,280,112.9242,-66.8079
0.250000,30,1001,288,114.2150,-66.8095
0.250000,30,1001,296,116.4968,-66.8062
0.250000,30,1001,304,117.5059,-66.8037
0.250000,30,1001,312,118.7720,-66.8004
0.250000,30,1001,320,121.5071,-66.7938
0.250000,30,1001,328,122.1181,-66.7927
0.250000,30,1001,336,123.0014,-66.7910
0.250000,30,1001,344,124.1455,-66.7891
0.250000,30,1001,352,126.8884,-66.7856
0.250000,30,1001,360,132.5202,-66.7812
0.250000,30,1001,368,149.3275,-66.7779
0.250000,30,1001,376,1247.8450,-66.7776
0.250000,30,1001,384,1398.8224,-66.7776
0.250000,30,1001,392,1399.1907,-66.7737
0.250000,30,1001,400,1399.7776,-66.6177
0.250000,30,1001,408,1400.5698,-66.2107
0.250000,30,1001,416,1403.3629,-65.2613
0.250000,30,1001,424,1411.6955,-64.5087
0.250000,30,1001,432,1421.5071,-64.5227
0.250000,30,1001,440,1431.3188,-64.5512
0.250000,30,1001,448,1438.1004,-64.5626
0.250000,30,1001,456,1444.4491,-64.5608
0.250000,30,1001,464,1449.0463,-64.5669
