mode,direction,t_ms,v_mv
IPSP_PASSIVE,PD,257.0000,-60.019583
IPSP_PASSIVE,PD,257.1000,-60.019593
IPSP_PASSIVE,PD,257.2000,-60.019580
IPSP_PASSIVE,PD,257.3000,-60.019556
IPSP_PASSIVE,PD,257.4000,-60.019547
IPSP_PASSIVE,PD,257.5000,-60.019542
IPSP_PASSIVE,PD,257.6000,-60.019533
IPSP_PASSIVE,PD,257.7000,-60.019529
IPSP_PASSIVE,PD,257.8000,-60.019537
IPSP_PASSIVE,PD,257.9000,-60.019536
IPSP_PASSIVE,PD,258.0000,-60.019554
IPSP_PASSIVE,PD,258.1000,-60.019555
IPSP_PASSIVE,PD,258.2000,-60.019564
IPSP_PASSIVE,PD,258.3000,-60.019575
IPSP_PASSIVE,PD,258.4000,-60.019578
IPSP_PASSIVE,PD,258.5000,-60.019583
IPSP_PASSIVE,PD,258.6000,-60.019587
IPSP_PASSIVE,PD,258.7000,-60.019602
IPSP_PASSIVE,PD,258.8000,-60.019613
IPSP_PASSIVE,PD,258.9000,-60.019619
IPSP_PASSIVE,PD,259.0000,-60.019634
IPSP_PASSIVE,PD,259.1000,-60.019579
IPSP_PASSIVE,PD,259.2000,-60.019545
IPSP_PASSIVE,PD,259.3000,-60.019527
IPSP_PASSIVE,PD,259.4000,-60.019505
IPSP_PASSIVE,PD,259.5000,-60.019494
IPSP_PASSIVE,PD,259.6000,-60.019489
IPSP_PASSIVE,PD,259.7000,-60.019490
IPSP_PASSIVE,PD,259.8000,-60.019493
IPSP_PASSIVE,PD,259.9000,-60.019505
IPSP_PASSIVE,PD,260.0000,-60.019513
IPSP_PASSIVE,PD,260.1000,-60.019516
IPSP_PASSIVE,PD,260.2000,-60.019516
IPSP_PASSIVE,PD,260.3000,-60.019532
IPSP_PASSIVE,PD,260.4000,-60.019548
IPSP_PASSIVE,PD,260.5000,-60.019564
IPSP_PASSIVE,PD,260.6000,-60.019571
IPSP_PASSIVE,PD,260.7000,-60.019591
IPSP_PASSIVE,PD,260.8000,-60.019585
IPSP_PASSIVE,PD,260.9000,-60.019604
IPSP_PASSIVE,PD,261.0000,-60.019606
IPSP_PASSIVE,PD,261.1000,-60.019479
IPSP_PASSIVE,PD,261.2000,-60.019393
IPSP_PASSIVE,PD,261.3000,-60.019345
IPSP_PASSIVE,PD,261.4000,-60.019319
IPSP_PASSIVE,PD,261.5000,-60.019308
IPSP_PASSIVE,PD,261.6000,-60.019286
IPSP_PASSIVE,PD,261.7000,-60.019288
IPSP_PASSIVE,PD,261.8000,-60.019282
IPSP_PASSIVE,PD,261.9000,-60.019280
IPSP_PASSIVE,PD,262.0000,-60.019300
IPSP_PASSIVE,PD,262.1000,-60.019304
IPSP_PASSIVE,PD,262.2000,-60.019315
IPSP_PASSIVE,PD,262.3000,-60.019326
IPSP_PASSIVE,PD,262.4000,-60.019327
IPSP_PASSIVE,PD,262.5000,-60.019330
IPSP_PASSIVE,PD,262.6000,-60.019349
IPSP_PASSIVE,PD,262.7000,-60.019359
IPSP_PASSIVE,PD,262.8000,-60.019374
IPSP_PASSIVE,PD,262.9000,-60.019383
IPSP_PASSIVE,PD,263.0000,-60.019387
IPSP_PASSIVE,PD,263.1000,-60.019403
IPSP_PASSIVE,PD,263.2000,-60.019425
IPSP_PASSIVE,PD,263.3000,-60.019431
IPSP_PASSIVE,PD,263.4000,-60.019455
IPSP_PASSIVE,PD,263.5000,-60.019463
IPSP_PASSIVE,PD,263.6000,-60.019462
IPSP_PASSIVE,PD,263.7000,-60.019475
IPSP_PASSIVE,PD,263.8000,-60.019488
IPSP_PASSIVE,PD,263.9000,-60.019496
IPSP_PASSIVE,PD,264.0000,-60.019516
IPSP_PASSIVE,PD,264.1000,-60.019527
IPSP_PASSIVE,PD,264.2000,-60.019537
IPSP_PASSIVE,PD,264.3000,-60.019550
IPSP_PASSIVE,PD,264.4000,-60.019564
IPSP_PASSIVE,PD,264.5000,-60.019575
IPSP_PASSIVE,PD,264.6000,-60.019576
IPSP_PASSIVE,PD,264.7000,-60.019604
IPSP_PASSIVE,PD,264.8000,-60.019622
IPSP_PASSIVE,PD,264.9000,-60.019630
IPSP_PASSIVE,PD,265.0000,-60.019635
IPSP_PASSIVE,PD,265.1000,-60.019597
IPSP_PASSIVE,PD,265.2000,-60.019575
IPSP_PASSIVE,PD,265.3000,-60.019567
IPSP_PASSIVE,PD,265.4000,-60.019555
IPSP_PASSIVE,PD,265.5000,-60.019554
IPSP_PASSIVE,PD,265.6000,-60.019556
IPSP_PASSIVE,PD,265.7000,-60.019571
IPSP_PASSIVE,PD,265.8000,-60.019579
IPSP_PASSIVE,PD,265.9000,-60.019587
IPSP_PASSIVE,PD,266.0000,-60.019596
IPSP_PASSIVE,PD,266.1000,-60.019580
IPSP_PASSIVE,PD,266.2000,-60.019560
IPSP_PASSIVE,PD,266.3000,-60.019548
IPSP_PASSIVE,PD,266.4000,-60.019558
IPSP_PASSIVE,PD,266.5000,-60.019541
IPSP_PASSIVE,PD,266.6000,-60.019538
IPSP_PASSIVE,PD,266.7000,-60.019540
IPSP_PASSIVE,PD,266.8000,-60.019555
IPSP_PASSIVE,PD,266.9000,-60.019570
IPSP_PASSIVE,PD,267.0000,-60.019585
IPSP_PASSIVE,PD,267.1000,-60.019586
IPSP_PASSIVE,PD,267.2000,-60.019581
IPSP_PASSIVE,PD,267.3000,-60.019564
IPSP_PASSIVE,PD,267.4000,-60.019558
IPSP_PASSIVE,PD,267.5000,-60.019549
IPSP_PASSIVE,PD,267.6000,-60.019538
IPSP_PASSIVE,PD,267.7000,-60.019538
IPSP_PASSIVE,PD,267.8000,-60.019549
IPSP_PASSIVE,PD,267.9000,-60.019554
IPSP_PASSIVE,PD,268.0000,-60.019562
IPSP_PASSIVE,PD,268.1000,-60.019563
IPSP_PASSIVE,PD,268.2000,-60.019579
IPSP_PASSIVE,PD,268.3000,-60.019591
IPSP_PASSIVE,PD,268.4000,-60.019586
IPSP_PASSIVE,PD,268.5000,-60.019586
IPSP_PASSIVE,PD,268.6000,-60.019594
IPSP_PASSIVE,PD,268.7000,-60.019600
IPSP_PASSIVE,PD,268.8000,-60.019612
IPSP_PASSIVE,PD,268.9000,-60.019612
IPSP_PASSIVE,PD,269.0000,-60.019613
IPSP_PASSIVE,PD,269.1000,-60.019627
IPSP_PASSIVE,PD,269.2000,-60.019635
IPSP_PASSIVE,PD,269.3000,-60.019639
IPSP_PASSIVE,PD,269.4000,-60.019651
IPSP_PASSIVE,PD,269.5000,-60.019649
IPSP_PASSIVE,PD,269.6000,-60.019655
IPSP_PASSIVE,PD,269.7000,-60.019678
IPSP_PASSIVE,PD,269.8000,-60.019682
IPSP_PASSIVE,PD,269.9000,-60.019688
IPSP_PASSIVE,PD,270.0000,-60.019694
IPSP_PASSIVE,PD,270.1000,-60.019677
IPSP_PASSIVE,PD,270.2000,-60.019670
IPSP_PASSIVE,PD,270.3000,-60.019664
IPSP_PASSIVE,PD,270.4000,-60.019642
IPSP_PASSIVE,PD,270.5000,-60.019653
IPSP_PASSIVE,PD,270.6000,-60.019658
IPSP_PASSIVE,PD,270.7000,-60.019663
IPSP_PASSIVE,PD,270.8000,-60.019664
IPSP_PASSIVE,PD,270.9000,-60.019665
IPSP_PASSIVE,PD,271.0000,-60.019671
IPSP_PASSIVE,PD,271.1000,-60.019648
IPSP_PASSIVE,PD,271.2000,-60.019643
IPSP_PASSIVE,PD,271.3000,-60.019619
IPSP_PASSIVE,PD,271.4000,-60.019609
IPSP_PASSIVE,PD,271.5000,-60.019616
IPSP_PASSIVE,PD,271.6000,-60.019608
IPSP_PASSIVE,PD,271.7000,-60.019628
IPSP_PASSIVE,PD,271.8000,-60.019628
IPSP_PASSIVE,PD,271.9000,-60.019636
IPSP_PASSIVE,PD,272.0000,-60.019640
IPSP_PASSIVE,PD,272.1000,-60.019581
IPSP_PASSIVE,PD,272.2000,-60.019525
IPSP_PASSIVE,PD,272.3000,-60.019496
IPSP_PASSIVE,PD,272.4000,-60.019462
IPSP_PASSIVE,PD,272.5000,-60.019449
IPSP_PASSIVE,PD,272.6000,-60.019443
IPSP_PASSIVE,PD,272.7000,-60.019452
IPSP_PASSIVE,PD,272.8000,-60.019447
IPSP_PASSIVE,PD,272.9000,-60.019443
IPSP_PASSIVE,PD,273.0000,-60.019445
IPSP_PASSIVE,PD,273.1000,-60.019352
IPSP_PASSIVE,PD,273.2000,-60.019300
IPSP_PASSIVE,PD,273.3000,-60.019267
IPSP_PASSIVE,PD,273.4000,-60.019254
IPSP_PASSIVE,PD,273.5000,-60.019251
IPSP_PASSIVE,PD,273.6000,-60.019235
IPSP_PASSIVE,PD,273.7000,-60.019245
IPSP_PASSIVE,PD,273.8000,-60.019231
IPSP_PASSIVE,PD,273.9000,-60.019249
IPSP_PASSIVE,PD,274.0000,-60.019249
IPSP_PASSIVE,PD,274.1000,-60.019217
IPSP_PASSIVE,PD,274.2000,-60.019205
IPSP_PASSIVE,PD,274.3000,-60.019189
IPSP_PASSIVE,PD,274.4000,-60.019184
IPSP_PASSIVE,PD,274.5000,-60.019184
IPSP_PASSIVE,PD,274.6000,-60.019189
IPSP_PASSIVE,PD,274.7000,-60.019184
IPSP_PASSIVE,PD,274.8000,-60.019208
IPSP_PASSIVE,PD,274.9000,-60.019208
IPSP_PASSIVE,PD,275.0000,-60.019227
IPSP_PASSIVE,PD,275.1000,-60.019174
IPSP_PASSIVE,PD,275.2000,-60.019124
IPSP_PASSIVE,PD,275.3000,-60.019117
IPSP_PASSIVE,PD,275.4000,-60.019099
IPSP_PASSIVE,PD,275.5000,-60.019095
IPSP_PASSIVE,PD,275.6000,-60.019091
IPSP_PASSIVE,PD,275.7000,-60.019078
IPSP_PASSIVE,PD,275.8000,-60.019088
IPSP_PASSIVE,PD,275.9000,-60.019090
IPSP_PASSIVE,PD,276.0000,-60.019103
IPSP_PASSIVE,PD,276.1000,-60.019104
IPSP_PASSIVE,PD,276.2000,-60.019102
IPSP_PASSIVE,PD,276.3000,-60.019109
IPSP_PASSIVE,PD,276.4000,-60.019111
IPSP_PASSIVE,PD,276.5000,-60.019115
IPSP_PASSIVE,PD,276.6000,-60.019119
IPSP_PASSIVE,PD,276.7000,-60.019122
IPSP_PASSIVE,PD,276.8000,-60.019133
IPSP_PASSIVE,PD,276.9000,-60.019147
IPSP_PASSIVE,PD,277.0000,-60.019160
IPSP_PASSIVE,PD,277.1000,-60.019144
IPSP_PASSIVE,PD,277.2000,-60.019128
IPSP_PASSIVE,PD,277.3000,-60.019121
IPSP_PASSIVE,PD,277.4000,-60.019112
IPSP_PASSIVE,PD,277.5000,-60.019112
IPSP_PASSIVE,PD,277.6000,-60.019122
IPSP_PASSIVE,PD,277.7000,-60.019124
IPSP_PASSIVE,PD,277.8000,-60.019143
IPSP_PASSIVE,PD,277.9000,-60.019146
IPSP_PASSIVE,PD,278.0000,-60.019152
IPSP_PASSIVE,PD,278.1000,-60.019161
IPSP_PASSIVE,PD,278.2000,-60.019169
IPSP_PASSIVE,PD,278.3000,-60.019162
IPSP_PASSIVE,PD,278.4000,-60.019169
IPSP_PASSIVE,PD,278.5000,-60.019187
IPSP_PASSIVE,PD,278.6000,-60.019184
IPSP_PASSIVE,PD,278.7000,-60.019203
IPSP_PASSIVE,PD,278.8000,-60.019218
IPSP_PASSIVE,PD,278.9000,-60.019242
IPSP_PASSIVE,PD,279.0000,-60.019242
IPSP_PASSIVE,PD,279.1000,-60.019266
IPSP_PASSIVE,PD,279.2000,-60.019263
IPSP_PASSIVE,PD,279.3000,-60.019265
IPSP_PASSIVE,PD,279.4000,-60.019276
IPSP_PASSIVE,PD,279.5000,-60.019301
IPSP_PASSIVE,PD,279.6000,-60.019313
IPSP_PASSIVE,PD,279.7000,-60.019330
IPSP_PASSIVE,PD,279.8000,-60.019341
IPSP_PASSIVE,PD,279.9000,-60.019347
IPSP_PASSIVE,PD,280.0000,-60.019356
IPSP_PASSIVE,PD,280.1000,-60.019356
IPSP_PASSIVE,PD,280.2000,-60.019363
IPSP_PASSIVE,PD,280.3000,-60.019354
IPSP_PASSIVE,PD,280.4000,-60.019356
IPSP_PASSIVE,PD,280.5000,-60.019354
IPSP_PASSIVE,PD,280.6000,-60.019359
IPSP_PASSIVE,PD,280.7000,-60.019365
IPSP_PASSIVE,PD,280.8000,-60.019370
IPSP_PASSIVE,PD,280.9000,-60.019389
IPSP_PASSIVE,PD,281.0000,-60.019397
IPSP_PASSIVE,PD,281.1000,-60.019372
IPSP_PASSIVE,PD,281.2000,-60.019357
IPSP_PASSIVE,PD,281.3000,-60.019352
IPSP_PASSIVE,PD,281.4000,-60.019348
IPSP_PASSIVE,PD,281.5000,-60.019358
IPSP_PASSIVE,PD,281.6000,-60.019371
IPSP_PASSIVE,PD,281.7000,-60.019368
IPSP_PASSIVE,PD,281.8000,-60.019367
IPSP_PASSIVE,PD,281.9000,-60.019385
IPSP_PASSIVE,PD,282.0000,-60.019395
IPSP_PASSIVE,PD,282.1000,-60.019397
IPSP_PASSIVE,PD,282.2000,-60.019403
IPSP_PASSIVE,PD,282.3000,-60.019407
IPSP_PASSIVE,PD,282.4000,-60.019433
IPSP_PASSIVE,PD,282.5000,-60.019442
IPSP_PASSIVE,PD,282.6000,-60.019459
IPSP_PASSIVE,PD,282.7000,-60.019463
IPSP_PASSIVE,PD,282.8000,-60.019475
IPSP_PASSIVE,PD,282.9000,-60.019483
IPSP_PASSIVE,PD,283.0000,-60.019498
IPSP_PASSIVE,PD,283.1000,-60.019485
IPSP_PASSIVE,PD,283.2000,-60.019481
IPSP_PASSIVE,PD,283.3000,-60.019477
IPSP_PASSIVE,PD,283.4000,-60.019489
IPSP_PASSIVE,PD,283.5000,-60.019496
IPSP_PASSIVE,PD,283.6000,-60.019509
IPSP_PASSIVE,PD,283.7000,-60.019505
IPSP_PASSIVE,PD,283.8000,-60.019519
IPSP_PASSIVE,PD,283.9000,-60.019521
IPSP_PASSIVE,PD,284.0000,-60.019529
IPSP_PASSIVE,PD,284.1000,-60.019487
IPSP_PASSIVE,PD,284.2000,-60.019448
IPSP_PASSIVE,PD,284.3000,-60.019433
IPSP_PASSIVE,PD,284.4000,-60.019434
IPSP_PASSIVE,PD,284.5000,-60.019443
IPSP_PASSIVE,PD,284.6000,-60.019448
IPSP_PASSIVE,PD,284.7000,-60.019444
IPSP_PASSIVE,PD,284.8000,-60.019455
IPSP_PASSIVE,PD,284.9000,-60.019462
IPSP_PASSIVE,PD,285.0000,-60.019481
IPSP_PASSIVE,PD,285.1000,-60.019496
IPSP_PASSIVE,PD,285.2000,-60.019506
IPSP_PASSIVE,PD,285.3000,-60.019516
IPSP_PASSIVE,PD,285.4000,-60.019514
IPSP_PASSIVE,PD,285.5000,-60.019520
IPSP_PASSIVE,PD,285.6000,-60.019528
IPSP_PASSIVE,PD,285.7000,-60.019535
IPSP_PASSIVE,PD,285.8000,-60.019552
IPSP_PASSIVE,PD,285.9000,-60.019567
IPSP_PASSIVE,PD,286.0000,-60.019586
IPSP_PASSIVE,PD,286.1000,-60.019569
IPSP_PASSIVE,PD,286.2000,-60.019548
IPSP_PASSIVE,PD,286.3000,-60.019544
IPSP_PASSIVE,PD,286.4000,-60.019553
IPSP_PASSIVE,PD,286.5000,-60.019550
IPSP_PASSIVE,PD,286.6000,-60.019557
IPSP_PASSIVE,PD,286.7000,-60.019559
IPSP_PASSIVE,PD,286.8000,-60.019560
IPSP_PASSIVE,PD,286.9000,-60.019553
IPSP_PASSIVE,PD,287.0000,-60.019566
IPSP_PASSIVE,PD,287.1000,-60.019575
IPSP_PASSIVE,PD,287.2000,-60.019590
IPSP_PASSIVE,PD,287.3000,-60.019601
IPSP_PASSIVE,PD,287.4000,-60.019623
IPSP_PASSIVE,PD,287.5000,-60.019623
IPSP_PASSIVE,PD,287.6000,-60.019633
IPSP_PASSIVE,PD,287.7000,-60.019648
IPSP_PASSIVE,PD,287.8000,-60.019657
IPSP_PASSIVE,PD,287.9000,-60.019672
IPSP_PASSIVE,PD,288.0000,-60.019690
IPSP_PASSIVE,PD,288.1000,-60.019704
IPSP_PASSIVE,PD,288.2000,-60.019699
IPSP_PASSIVE,PD,288.3000,-60.019705
IPSP_PASSIVE,PD,288.4000,-60.019709
IPSP_PASSIVE,PD,288.5000,-60.019715
IPSP_PASSIVE,PD,288.6000,-60.019730
IPSP_PASSIVE,PD,288.7000,-60.019743
IPSP_PASSIVE,PD,288.8000,-60.019763
IPSP_PASSIVE,PD,288.9000,-60.019770
IPSP_PASSIVE,PD,289.0000,-60.019785
IPSP_PASSIVE,PD,289.1000,-60.019680
IPSP_PASSIVE,PD,289.2000,-60.019593
IPSP_PASSIVE,PD,289.3000,-60.019538
IPSP_PASSIVE,PD,289.4000,-60.019493
IPSP_PASSIVE,PD,289.5000,-60.019477
IPSP_PASSIVE,PD,289.6000,-60.019476
IPSP_PASSIVE,PD,289.7000,-60.019469
IPSP_PASSIVE,PD,289.8000,-60.019448
IPSP_PASSIVE,PD,289.9000,-60.019445
IPSP_PASSIVE,PD,290.0000,-60.019455
IPSP_PASSIVE,PD,290.1000,-60.019436
IPSP_PASSIVE,PD,290.2000,-60.019431
IPSP_PASSIVE,PD,290.3000,-60.019430
IPSP_PASSIVE,PD,290.4000,-60.019417
IPSP_PASSIVE,PD,290.5000,-60.019415
IPSP_PASSIVE,PD,290.6000,-60.019410
IPSP_PASSIVE,PD,290.7000,-60.019425
IPSP_PASSIVE,PD,290.8000,-60.019430
IPSP_PASSIVE,PD,290.9000,-60.019436
IPSP_PASSIVE,PD,291.0000,-60.019455
IPSP_PASSIVE,PD,291.1000,-60.019461
IPSP_PASSIVE,PD,291.2000,-60.019470
IPSP_PASSIVE,PD,291.3000,-60.019473
IPSP_PASSIVE,PD,291.4000,-60.019480
IPSP_PASSIVE,PD,291.5000,-60.019486
IPSP_PASSIVE,PD,291.6000,-60.019495
IPSP_PASSIVE,PD,291.7000,-60.019505
IPSP_PASSIVE,PD,291.8000,-60.019518
IPSP_PASSIVE,PD,291.9000,-60.019529
IPSP_PASSIVE,PD,292.0000,-60.019547
IPSP_PASSIVE,PD,292.1000,-60.019556
IPSP_PASSIVE,PD,292.2000,-60.019563
IPSP_PASSIVE,PD,292.3000,-60.019584
IPSP_PASSIVE,PD,292.4000,-60.019590
IPSP_PASSIVE,PD,292.5000,-60.019591
IPSP_PASSIVE,PD,292.6000,-60.019608
IPSP_PASSIVE,PD,292.7000,-60.019607
IPSP_PASSIVE,PD,292.8000,-60.019631
IPSP_PASSIVE,PD,292.9000,-60.019649
IPSP_PASSIVE,PD,293.0000,-60.019646
IPSP_PASSIVE,PD,293.1000,-60.019661
IPSP_PASSIVE,PD,293.2000,-60.019670
IPSP_PASSIVE,PD,293.3000,-60.019688
IPSP_PASSIVE,PD,293.4000,-60.019707
IPSP_PASSIVE,PD,293.5000,-60.019717
IPSP_PASSIVE,PD,293.6000,-60.019745
IPSP_PASSIVE,PD,293.7000,-60.019755
IPSP_PASSIVE,PD,293.8000,-60.019766
IPSP_PASSIVE,PD,293.9000,-60.019773
IPSP_PASSIVE,PD,294.0000,-60.019787
IPSP_PASSIVE,PD,294.1000,-60.019705
IPSP_PASSIVE,PD,294.2000,-60.019656
IPSP_PASSIVE,PD,294.3000,-60.019620
IPSP_PASSIVE,PD,294.4000,-60.019613
IPSP_PASSIVE,PD,294.5000,-60.019612
IPSP_PASSIVE,PD,294.6000,-60.019597
IPSP_PASSIVE,PD,294.7000,-60.019597
IPSP_PASSIVE,PD,294.8000,-60.019595
IPSP_PASSIVE,PD,294.9000,-60.019593
IPSP_PASSIVE,PD,295.0000,-60.019607
IPSP_PASSIVE,PD,295.1000,-60.019591
IPSP_PASSIVE,PD,295.2000,-60.019567
IPSP_PASSIVE,PD,295.3000,-60.019571
IPSP_PASSIVE,PD,295.4000,-60.019573
IPSP_PASSIVE,PD,295.5000,-60.019581
IPSP_PASSIVE,PD,295.6000,-60.019574
IPSP_PASSIVE,PD,295.7000,-60.019582
IPSP_PASSIVE,PD,295.8000,-60.019581
IPSP_PASSIVE,PD,295.9000,-60.019595
IPSP_PASSIVE,PD,296.0000,-60.019607
IPSP_PASSIVE,PD,296.1000,-60.019597
IPSP_PASSIVE,PD,296.2000,-60.019603
IPSP_PASSIVE,PD,296.3000,-60.019608
IPSP_PASSIVE,PD,296.4000,-60.019596
IPSP_PASSIVE,PD,296.5000,-60.019607
IPSP_PASSIVE,PD,296.6000,-60.019616
IPSP_PASSIVE,PD,296.7000,-60.019619
IPSP_PASSIVE,PD,296.8000,-60.019621
IPSP_PASSIVE,PD,296.9000,-60.019625
IPSP_PASSIVE,PD,297.0000,-60.019629
IPSP_PASSIVE,PD,297.1000,-60.019619
IPSP_PASSIVE,PD,297.2000,-60.019618
IPSP_PASSIVE,PD,297.3000,-60.019610
IPSP_PASSIVE,PD,297.4000,-60.019611
IPSP_PASSIVE,PD,297.5000,-60.019611
IPSP_PASSIVE,PD,297.6000,-60.019613
IPSP_PASSIVE,PD,297.7000,-60.019614
IPSP_PASSIVE,PD,297.8000,-60.019614
IPSP_PASSIVE,PD,297.9000,-60.019618
IPSP_PASSIVE,PD,298.0000,-60.019631
IPSP_PASSIVE,PD,298.1000,-60.019608
IPSP_PASSIVE,PD,298.2000,-60.019600
IPSP_PASSIVE,PD,298.3000,-60.019586
IPSP_PASSIVE,PD,298.4000,-60.019587
IPSP_PASSIVE,PD,298.5000,-60.019596
IPSP_PASSIVE,PD,298.6000,-60.019592
IPSP_PASSIVE,PD,298.7000,-60.019605
IPSP_PASSIVE,PD,298.8000,-60.019600
IPSP_PASSIVE,PD,298.9000,-60.019610
IPSP_PASSIVE,PD,299.0000,-60.019624
IPSP_PASSIVE,PD,299.1000,-60.019622
IPSP_PASSIVE,PD,299.2000,-60.019627
IPSP_PASSIVE,PD,299.3000,-60.019619
IPSP_PASSIVE,PD,299.4000,-60.019605
IPSP_PASSIVE,PD,299.5000,-60.019606
IPSP_PASSIVE,PD,299.6000,-60.019609
IPSP_PASSIVE,PD,299.7000,-60.019608
IPSP_PASSIVE,PD,299.8000,-60.019602
IPSP_PASSIVE,PD,299.9000,-60.019600
IPSP_PASSIVE,PD,300.0000,-60.019617
IPSP_PASSIVE,PD,300.1000,-60.019632
IPSP_PASSIVE,PD,300.2000,-60.019629
IPSP_PASSIVE,PD,300.3000,-60.019625
IPSP_PASSIVE,PD,300.4000,-60.019638
IPSP_PASSIVE,PD,300.5000,-60.019646
IPSP_PASSIVE,PD,300.6000,-60.019646
IPSP_PASSIVE,PD,300.7000,-60.019655
IPSP_PASSIVE,PD,300.8000,-60.019662
IPSP_PASSIVE,PD,300.9000,-60.019678
IPSP_PASSIVE,PD,301.0000,-60.019687
IPSP_PASSIVE,PD,301.1000,-60.019675
IPSP_PASSIVE,PD,301.2000,-60.019650
IPSP_PASSIVE,PD,301.3000,-60.019634
IPSP_PASSIVE,PD,301.4000,-60.019638
IPSP_PASSIVE,PD,301.5000,-60.019635
IPSP_PASSIVE,PD,301.6000,-60.019642
IPSP_PASSIVE,PD,301.7000,-60.019651
IPSP_PASSIVE,PD,301.8000,-60.019658
IPSP_PASSIVE,PD,301.9000,-60.019653
IPSP_PASSIVE,PD,302.0000,-60.019667
IPSP_PASSIVE,PD,302.1000,-60.019630
IPSP_PASSIVE,PD,302.2000,-60.019600
IPSP_PASSIVE,PD,302.3000,-60.019585
IPSP_PASSIVE,PD,302.4000,-60.019572
IPSP_PASSIVE,PD,302.5000,-60.019570
IPSP_PASSIVE,PD,302.6000,-60.019563
IPSP_PASSIVE,PD,302.7000,-60.019567
IPSP_PASSIVE,PD,302.8000,-60.019576
IPSP_PASSIVE,PD,302.9000,-60.019582
IPSP_PASSIVE,PD,303.0000,-60.019597
IPSP_PASSIVE,PD,303.1000,-60.019528
IPSP_PASSIVE,PD,303.2000,-60.019465
IPSP_PASSIVE,PD,303.3000,-60.019440
IPSP_PASSIVE,PD,303.4000,-60.019399
IPSP_PASSIVE,PD,303.5000,-60.019387
IPSP_PASSIVE,PD,303.6000,-60.019382
IPSP_PASSIVE,PD,303.7000,-60.019378
IPSP_PASSIVE,PD,303.8000,-60.019365
IPSP_PASSIVE,PD,303.9000,-60.019364
IPSP_PASSIVE,PD,304.0000,-60.019374
IPSP_PASSIVE,PD,304.1000,-60.019364
IPSP_PASSIVE,PD,304.2000,-60.019357
IPSP_PASSIVE,PD,304.3000,-60.019353
IPSP_PASSIVE,PD,304.4000,-60.019346
IPSP_PASSIVE,PD,304.5000,-60.019338
IPSP_PASSIVE,PD,304.6000,-60.019342
IPSP_PASSIVE,PD,304.7000,-60.019340
IPSP_PASSIVE,PD,304.8000,-60.019352
IPSP_PASSIVE,PD,304.9000,-60.019357
IPSP_PASSIVE,PD,305.0000,-60.019355
IPSP_PASSIVE,PD,305.1000,-60.019375
IPSP_PASSIVE,PD,305.2000,-60.019382
IPSP_PASSIVE,PD,305.3000,-60.019371
IPSP_PASSIVE,PD,305.4000,-60.019371
IPSP_PASSIVE,PD,305.5000,-60.019374
IPSP_PASSIVE,PD,305.6000,-60.019379
IPSP_PASSIVE,PD,305.7000,-60.019398
IPSP_PASSIVE,PD,305.8000,-60.019407
IPSP_PASSIVE,PD,305.9000,-60.019411
IPSP_PASSIVE,PD,306.0000,-60.019431
IPSP_PASSIVE,PD,306.1000,-60.019402
IPSP_PASSIVE,PD,306.2000,-60.019376
IPSP_PASSIVE,PD,306.3000,-60.019370
IPSP_PASSIVE,PD,306.4000,-60.019366
IPSP_PASSIVE,PD,306.5000,-60.019355
IPSP_PASSIVE,PD,306.6000,-60.019345
IPSP_PASSIVE,PD,306.7000,-60.019357
IPSP_PASSIVE,PD,306.8000,-60.019363
IPSP_PASSIVE,PD,306.9000,-60.019371
IPSP_PASSIVE,PD,307.0000,-60.019383
IPSP_PASSIVE,PD,307.1000,-60.019380
IPSP_PASSIVE,PD,307.2000,-60.019377
IPSP_PASSIVE,PD,307.3000,-60.019386
IPSP_PASSIVE,PD,307.4000,-60.019393
IPSP_PASSIVE,PD,307.5000,-60.019410
IPSP_PASSIVE,PD,307.6000,-60.019409
IPSP_PASSIVE,PD,307.7000,-60.019414
IPSP_PASSIVE,PD,307.8000,-60.019429
IPSP_PASSIVE,PD,307.9000,-60.019434
IPSP_PASSIVE,PD,308.0000,-60.019445
IPSP_PASSIVE,PD,308.1000,-60.019443
IPSP_PASSIVE,PD,308.2000,-60.019452
IPSP_PASSIVE,PD,308.3000,-60.019465
IPSP_PASSIVE,PD,308.4000,-60.019488
IPSP_PASSIVE,PD,308.5000,-60.019493
IPSP_PASSIVE,PD,308.6000,-60.019505
IPSP_PASSIVE,PD,308.7000,-60.019522
IPSP_PASSIVE,PD,308.8000,-60.019536
IPSP_PASSIVE,PD,308.9000,-60.019546
IPSP_PASSIVE,PD,309.0000,-60.019559
IPSP_PASSIVE,PD,309.1000,-60.019556
IPSP_PASSIVE,PD,309.2000,-60.019563
IPSP_PASSIVE,PD,309.3000,-60.019565
IPSP_PASSIVE,PD,309.4000,-60.019578
IPSP_PASSIVE,PD,309.5000,-60.019601
IPSP_PASSIVE,PD,309.6000,-60.019598
IPSP_PASSIVE,PD,309.7000,-60.019612
IPSP_PASSIVE,PD,309.8000,-60.019622
IPSP_PASSIVE,PD,309.9000,-60.019614
IPSP_PASSIVE,PD,310.0000,-60.019623
IPSP_PASSIVE,PD,310.1000,-60.019632
IPSP_PASSIVE,PD,310.2000,-60.019649
IPSP_PASSIVE,PD,310.3000,-60.019662
IPSP_PASSIVE,PD,310.4000,-60.019661
IPSP_PASSIVE,PD,310.5000,-60.019675
IPSP_PASSIVE,PD,310.6000,-60.019680
