cluster_id,source_task,seed,generation,individual_idx,dsi_vector_sum,pd_rate_hz,pc1_combined,pc2_combined
0,t0106_long_pdnd_nsga2_300gen,44,1,44,0.0,0.7142857142857143,-1.0174901123075273,-2.7558082929731604
0,t0106_long_pdnd_nsga2_300gen,44,1,45,0.0,0.7142857142857143,-1.2230188431717166,0.06628883542491161
0,t0106_long_pdnd_nsga2_300gen,44,1,46,0.0,0.7142857142857143,0.3314541889561005,-1.3304827955189034
0,t0106_long_pdnd_nsga2_300gen,44,1,47,0.0,0.7142857142857143,-1.6007665030826461,-1.2142695844083482
0,t0106_long_pdnd_nsga2_300gen,44,1,48,0.0,0.7142857142857143,-2.318274040503599,-3.91618228426184
0,t0106_long_pdnd_nsga2_300gen,44,1,49,0.0,0.7142857142857143,-1.60677867842965,-2.9938093339125462
0,t0106_long_pdnd_nsga2_300gen,44,1,50,0.0,0.7142857142857143,-3.202508489620264,-1.2252786762627463
0,t0106_long_pdnd_nsga2_300gen,44,1,51,0.0,0.7142857142857143,-1.811917157308952,-1.1375636058848038
0,t0106_long_pdnd_nsga2_300gen,44,1,52,0.0,0.7142857142857143,-2.3285257103336647,-1.795740258443667
0,t0106_long_pdnd_nsga2_300gen,44,1,53,0.0,0.7142857142857143,-0.8974070897163235,-1.9448807195687556
0,t0106_long_pdnd_nsga2_300gen,44,1,54,0.0,0.7142857142857143,-1.1167457914872108,-2.7992751159931455
0,t0106_long_pdnd_nsga2_300gen,44,1,55,0.0,0.7142857142857143,-1.293160187757243,-2.819460821313299
0,t0106_long_pdnd_nsga2_300gen,44,1,56,0.0,0.7142857142857143,-2.0053403704875277,-3.014090584046248
0,t0106_long_pdnd_nsga2_300gen,44,1,57,0.0,0.7142857142857143,-3.9788843572036092,-0.683407326908634
0,t0106_long_pdnd_nsga2_300gen,44,1,58,0.0,0.7142857142857143,-1.6119825384089819,-2.442008820502991
0,t0106_long_pdnd_nsga2_300gen,44,1,59,0.0,0.7142857142857143,-2.857613117605888,-2.3483601736610997
0,t0106_long_pdnd_nsga2_300gen,44,1,60,0.0,0.7142857142857143,-3.168099884470376,-2.3485054882141414
0,t0106_long_pdnd_nsga2_300gen,44,1,61,0.0,0.7142857142857143,-2.4315196665386494,-1.7750024982559491
0,t0106_long_pdnd_nsga2_300gen,44,1,62,0.0,0.7142857142857143,-1.5297540049466782,-1.66897451236469
0,t0106_long_pdnd_nsga2_300gen,44,1,63,0.0,0.7142857142857143,-1.1549534088021545,-1.0827330096292125
0,t0106_long_pdnd_nsga2_300gen,44,1,64,0.0,0.7142857142857143,-2.8160295596054894,-1.87041844541771
0,t0106_long_pdnd_nsga2_300gen,44,1,65,0.0,0.7142857142857143,-2.640590531016653,-1.4431827690798906
0,t0106_long_pdnd_nsga2_300gen,44,1,66,0.0,0.7142857142857143,-0.8623728854325017,-2.031524069991099
0,t0106_long_pdnd_nsga2_300gen,44,1,67,0.0,0.7142857142857143,-2.6342925330385443,-2.4639808849394873
0,t0106_long_pdnd_nsga2_300gen,44,1,68,0.0,0.7142857142857143,-0.25390868144332934,-0.8304435488214232
3,t0106_long_pdnd_nsga2_300gen,44,1,69,0.0,0.7142857142857143,-1.1882100997546623,0.2656325708047076
0,t0106_long_pdnd_nsga2_300gen,44,1,70,0.0,0.7142857142857143,-3.3755916400143446,-3.0504201120357117
