angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
0,6,320,111.7458,-70.9836
0,6,328,112.1300,-70.9397
0,6,336,112.2850,-70.9219
0,6,344,112.5309,-70.8937
0,6,352,113.2250,-70.8136
0,6,360,113.6200,-70.7678
0,6,368,113.7771,-70.7496
0,6,376,115.6956,-70.5245
0,6,384,116.0588,-70.4819
0,6,392,116.2600,-70.4583
0,6,400,117.6061,-70.2988
0,6,408,118.1403,-70.2353
0,6,416,119.3500,-70.0909
0,6,424,119.4375,-70.0805
0,6,432,120.9210,-69.9028
0,6,440,121.9879,-69.7749
0,6,448,124.1050,-69.5224
0,6,456,126.4955,-69.2389
0,6,464,130.9007,-68.7205
0,6,472,133.7550,-68.3925
0,6,480,134.8179,-68.2731
0,6,488,136.8872,-68.0447
0,6,496,149.4883,-66.8091
0,6,504,175.4863,-65.3005
0,6,512,194.4354,-64.8629
0,6,520,209.1552,-64.7064
0,6,528,223.8750,-64.6298
0,6,536,243.4808,-64.5866
0,6,544,272.6642,-64.5671
0,6,552,332.2174,-64.5617
0,6,560,444.1681,-64.5611
0,6,568,728.5632,-64.5610
0,7,0,0.0000,-65.0000
0,7,8,0.0699,-64.9855
0,7,16,0.6811,-64.9173
0,7,24,5.5147,-64.6276
0,7,32,14.0905,-64.5433
0,7,40,22.6664,-64.5540
0,7,48,36.8228,-64.5609
0,7,56,100.0000,-64.5618
0,7,64,100.0450,-64.5698
0,7,72,100.0700,-64.5815
0,7,80,100.2443,-64.7725
0,7,88,100.3715,-65.0160
0,7,96,100.4750,-65.2627
0,7,104,100.5500,-65.4613
0,7,112,100.7003,-65.8948
0,7,120,100.9962,-66.8098
0,7,128,101.0948,-67.1149
0,7,136,101.6844,-68.7506
0,7,144,102.6600,-70.4517
0,7,152,102.7271,-70.5270
0,7,160,102.9000,-70.7017
0,7,168,103.0600,-70.8410
0,7,176,103.5247,-71.1472
0,7,184,103.8654,-71.2973
0,7,192,104.1720,-71.3917
0,7,200,104.7602,-71.4981
0,7,208,105.0100,-71.5203
0,7,216,105.9458,-71.5351
0,7,224,106.5350,-71.5087
0,7,232,107.4200,-71.4423
0,7,240,107.7472,-71.4127
0,7,248,108.2600,-71.3633
0,7,256,108.3950,-71.3498
0,7,264,108.7282,-71.3157
0,7,272,109.3000,-71.2555
0,7,280,109.6450,-71.2182
0,7,288,110.1002,-71.1684
0,7,296,110.9655,-71.0719
0,7,304,111.3350,-71.0302
0,7,312,111.5475,-71.0061
0,7,320,111.7458,-70.9836
0,7,328,112.1300,-70.9397
0,7,336,112.2850,-70.9219
0,7,344,112.5309,-70.8937
0,7,352,113.2250,-70.8136
0,7,360,113.6200,-70.7678
0,7,368,113.7771,-70.7496
0,7,376,115.6956,-70.5245
0,7,384,116.0588,-70.4819
0,7,392,116.2600,-70.4583
0,7,400,117.6061,-70.2988
0,7,408,118.1403,-70.2353
0,7,416,119.3500,-70.0909
0,7,424,119.4375,-70.0805
0,7,432,120.9210,-69.9028
0,7,440,121.9879,-69.7749
0,7,448,124.1050,-69.5224
0,7,456,126.4955,-69.2389
0,7,464,130.9007,-68.7205
0,7,472,133.7550,-68.3925
0,7,480,134.8179,-68.2731
0,7,488,136.8872,-68.0447
0,7,496,149.4883,-66.8091
0,7,504,175.4863,-65.3005
0,7,512,194.4354,-64.8629
0,7,520,209.1552,-64.7064
0,7,528,223.8750,-64.6298
0,7,536,243.4808,-64.5866
0,7,544,272.6642,-64.5671
0,7,552,332.2174,-64.5617
0,7,560,444.1681,-64.5611
0,7,568,728.5632,-64.5610
0,8,0,0.0000,-65.0000
0,8,8,0.0699,-64.9855
0,8,16,0.6811,-64.9173
0,8,24,5.5147,-64.6276
0,8,32,14.0905,-64.5433
0,8,40,22.6664,-64.5540
0,8,48,36.8228,-64.5609
0,8,56,100.0000,-64.5618
0,8,64,100.0450,-64.5698
0,8,72,100.0700,-64.5815
0,8,80,100.2443,-64.7725
0,8,88,100.3715,-65.0160
0,8,96,100.4750,-65.2627
0,8,104,100.5500,-65.4613
0,8,112,100.7003,-65.8948
0,8,120,100.9962,-66.8098
0,8,128,101.0948,-67.1149
0,8,136,101.6844,-68.7506
0,8,144,102.6600,-70.4517
0,8,152,102.7271,-70.5270
0,8,160,102.9000,-70.7017
0,8,168,103.0600,-70.8410
0,8,176,103.5247,-71.1472
0,8,184,103.8654,-71.2973
0,8,192,104.1720,-71.3917
0,8,200,104.7602,-71.4981
0,8,208,105.0100,-71.5203
0,8,216,105.9458,-71.5351
0,8,224,106.5350,-71.5087
0,8,232,107.4200,-71.4423
0,8,240,107.7472,-71.4127
0,8,248,108.2600,-71.3633
0,8,256,108.3950,-71.3498
0,8,264,108.7282,-71.3157
0,8,272,109.3000,-71.2555
0,8,280,109.6450,-71.2182
0,8,288,110.1002,-71.1684
0,8,296,110.9655,-71.0719
0,8,304,111.3350,-71.0302
0,8,312,111.5475,-71.0061
0,8,320,111.7458,-70.9836
0,8,328,112.1300,-70.9397
0,8,336,112.2850,-70.9219
0,8,344,112.5309,-70.8937
0,8,352,113.2250,-70.8136
0,8,360,113.6200,-70.7678
0,8,368,113.7771,-70.7496
0,8,376,115.6956,-70.5245
0,8,384,116.0588,-70.4819
0,8,392,116.2600,-70.4583
0,8,400,117.6061,-70.2988
0,8,408,118.1403,-70.2353
0,8,416,119.3500,-70.0909
0,8,424,119.4375,-70.0805
0,8,432,120.9210,-69.9028
0,8,440,121.9879,-69.7749
0,8,448,124.1050,-69.5224
0,8,456,126.4955,-69.2389
0,8,464,130.9007,-68.7205
0,8,472,133.7550,-68.3925
0,8,480,134.8179,-68.2731
0,8,488,136.8872,-68.0447
0,8,496,149.4883,-66.8091
